都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,バリアフリー情報,URL,備考
131164,300,東京都,豊島区,旧保健福祉部分庁舎,キュウホケンフクシブブンチョウシャ,,,東京都豊島区巣鴨4-22-17,,35.73672,139.73434,,,,,,,,,,,,
131164,301,東京都,豊島区,雑司が谷三丁目区有地,ゾウシガヤサンチョウメクユウチ,,,東京都豊島区雑司が谷3-1,,35.71957,139.71385,,,,,,,,,,,,
131164,302,東京都,豊島区,東池袋四・五丁目仮住居用住宅,ヒガシイケブクロヨン・ゴチョウメカリジュウキョヨウジュウタク,,,東京都豊島区東池袋5-44-10,,35.72752,139.72639,,,,,,,,,,,,
131164,303,東京都,豊島区,駒込東公園,コマゴメヒガシコウエン,,,東京都豊島区駒込1-22-1,,35.73572,139.74966,,,,,,,,,,,,
131164,304,東京都,豊島区,染井吉野桜記念公園,ソメイヨシノサクラキネンコウエン,,,東京都豊島区駒込2-2-1から2,,35.73686,139.74675,,,,,,,,,,,,
131164,305,東京都,豊島区,駒込公園,コマゴメコウエン,,,東京都豊島区駒込2-3-23,,35.73757,139.74695,,,,,,,,,,,,
131164,306,東京都,豊島区,駒込四丁目公園,コマゴメヨンチョウメコウエン,,,東京都豊島区駒込4-7-25,,35.73521,139.74182,,,,,,,,,,,,
131164,307,東京都,豊島区,駒込西公園,コマゴメニシコウエン,,,東京都豊島区駒込5-4-33,,35.73808,139.73907,,,,,,,,,,,,
131164,308,東京都,豊島区,染井よしの桜の里公園,ソメイヨシノサクラノサトコウエン,,,東京都豊島区駒込6-3-1,,35.73854,139.7415,,,,,,,,,,,,
131164,309,東京都,豊島区,江戸橋公園,エドバシコウエン,,,東京都豊島区巣鴨1-37-1,,35.73183,139.73671,,,,,,,,,,,,
131164,310,東京都,豊島区,朝日公園,アサヒコウエン,,,東京都豊島区巣鴨5-22-1,,35.74111,139.73239,,,,,,,,,,,,
131164,311,東京都,豊島区,西巣鴨公園,ニシスガモコウエン,,,東京都豊島区西巣鴨1-3-9,,35.73643,139.72568,,,,,,,,,,,,
131164,312,東京都,豊島区,西巣鴨二丁目公園,ニシスガモニチョウメコウエン,,,東京都豊島区西巣鴨2-27-7,,35.74023,139.72751,,,,,,,,,,,,
131164,313,東京都,豊島区,千川上水公園,センカワジョウスイコウエン,,,東京都豊島区西巣鴨2-39-5,,35.74164,139.72681,,,,,,,,,,,,
131164,314,東京都,豊島区,巣鴨公園,スガモコウエン,,,東京都豊島区北大塚1-12-10,,35.73223,139.73235,,,,,,,,,,,,
131164,315,東京都,豊島区,北大塚二丁目公園,キタオオツカニチョウメコウエン,,,東京都豊島区北大塚2-34-2,,35.73505,139.72968,,,,,,,,,,,,
131164,316,東京都,豊島区,北大塚公園,キタオオツカコウエン,,,東京都豊島区北大塚3-12-15,,35.73384,139.72287,,,,,,,,,,,,
131164,317,東京都,豊島区,南大塚からたち公園,ミナミオオツカカラタチコウエン,,,東京都豊島区南大塚2-5-1,,35.72609,139.73358,,,,,,,,,,,,
131164,318,東京都,豊島区,南大塚公園,ミナミオオツカコウエン,,,東京都豊島区南大塚2-27-1,,35.7277,139.73125,,,,,,,,,,,,
131164,319,東京都,豊島区,大塚台公園,オオツカダイコウエン,,,東京都豊島区南大塚3-27-1,,35.73023,139.72575,,,,,,,,,,,,
131164,320,東京都,豊島区,上池袋中央公園,カミイケブクロチュウオウコウエン,,,東京都豊島区上池袋1-28-7,,35.73697,139.72165,,,,,,,,,,,,
131164,321,東京都,豊島区,上池袋東公園,カミイケブクロヒガシコウエン,,,東京都豊島区上池袋1-30-20,,35.73619,139.7225,,,,,,,,,,,,
131164,322,東京都,豊島区,宮仲公園,ミヤナカコウエン,,,東京都豊島区上池袋1-36-1,,35.7361,139.72464,,,,,,,,,,,,
131164,323,東京都,豊島区,上池袋公園,カミイケブクロコウエン,,,東京都豊島区上池袋2-25-9,,35.7361,139.7164,,,,,,,,,,,,
131164,324,東京都,豊島区,上池袋さくら公園,カミイケブクロサクラコウエン,,,東京都豊島区上池袋2-45-15,,35.73846,139.71704,,,,,,,,,,,,
131164,325,東京都,豊島区,堀之内公園,ホリノウチコウエン,,,東京都豊島区上池袋3-7,,35.73877,139.71889,,,,,,,,,,,,
131164,326,東京都,豊島区,上池袋くすのき公園,カミイケブクロクスノキコウエン,,,東京都豊島区上池袋4-19-1,,35.74068,139.72095,,,,,,,,,,,,
131164,327,東京都,豊島区,中池袋公園,ナカイケブクロコウエン,,,東京都豊島区東池袋1-16-1,,35.73158,139.71504,,,,,,,,,,,,
131164,328,東京都,豊島区,池袋駅前公園,イケブクロエキマエコウエン,,,東京都豊島区東池袋1-50-23,,35.73285,139.71278,,,,,,,,,,,,
131164,329,東京都,豊島区,東池袋青空公園,ヒガシイケブクロアオゾラコウエン,,,東京都豊島区東池袋2-26-1,,35.73132,139.72345,,,,,,,,,,,,
131164,330,東京都,豊島区,東池袋二丁目第三公園,ヒガシイケブクロニチョウメダイサンコウエン,,,東京都豊島区東池袋2-58-7,,35.73357,139.71832,,,,,,,,,,,,
131164,331,東京都,豊島区,東池袋中央公園,ヒカシイケブクロチュウオウコウエン,,,東京都豊島区東池袋3-1-6,,35.72929,139.71919,,,,,,,,,,,,
131164,332,東京都,豊島区,東池袋公園,ヒガシイケブクロコウエン,,,東京都豊島区東池袋3-14-1,,35.7313,139.71777,,,,,,,,,,,,
131164,333,東京都,豊島区,日出町第二公園,ヒノデチョウダイニコウエン,,,東京都豊島区東池袋4-4-1,,35.72619,139.71945,,,,,,,,,,,,
131164,334,東京都,豊島区,東池袋四丁目公園,ヒガシイケブクロヨンチョウメコウエン,,,東京都豊島区東池袋4-18-11,,35.72657,139.7204,,,,,,,,,,,,
131164,335,東京都,豊島区,日出町公園,ヒノデチョウコウエン,,,東京都豊島区東池袋4-22-1,,35.7277,139.71878,,,,,,,,,,,,
131164,336,東京都,豊島区,東池袋五丁目かしの実公園,ヒガシイケブクロゴチョウメカシノミコウエン,,,東京都豊島区東池袋5-6-15,,35.72495,139.72177,,,,,,,,,,,,
131164,337,東京都,豊島区,南池袋一丁目公園,ミナミイケブクロイッチョウメコウエン,,,東京都豊島区南池袋1-4-3,,35.72414,139.70947,,,,,,,,,,,,
131164,338,東京都,豊島区,南池袋公園,ミナミイケブクロコウエン,,,東京都豊島区南池袋2-21-1,,35.7276,139.71432,,,,,,,,,,,,
131164,339,東京都,豊島区,南池ふくろうひろば,ミナミイケフクロウヒロバ,,,東京都豊島区南池袋3-17-2,,35.72464,139.71324,,,,,,,,,,,,
131164,340,東京都,豊島区,南池袋みどり公園,ミナミイケブクロミドリコウエン,,,東京都豊島区南池袋4-7-9,,35.72202,139.71739,,,,,,,,,,,,
131164,341,東京都,豊島区,南池袋第二公園,ミナミイケブクロダイニコウエン,,,東京都豊島区南池袋4-8-5,,35.72245,139.71707,,,,,,,,,,,,
131164,342,東京都,豊島区,南池袋四丁目日出公園,ミナミイケブクロヨンチョウメヒノデコウエン,,,東京都豊島区南池袋4-12-16,,35.7245,139.71887,,,,,,,,,,,,
131164,343,東京都,豊島区,池袋西口公園,イケブクロニシグチコウエン,,,東京都豊島区西池袋1-8-26,,35.72988,139.70824,,,,,,,,,,,,
131164,344,東京都,豊島区,元池袋史跡公園,モトイケブクロシセキコウエン,,,東京都豊島区西池袋1-9-12,,35.72892,139.70853,,,,,,,,,,,,
131164,345,東京都,豊島区,上り屋敷公園,アガリヤシキコウエン,,,東京都豊島区西池袋2-14-2,,35.72642,139.70506,,,,,,,,,,,,
131164,346,東京都,豊島区,西池袋公園,ニシイケブクロコウエン,,,東京都豊島区西池袋3-20-1,,35.73058,139.70546,,,,,,,,,,,,
131164,347,東京都,豊島区,谷端川南緑道,ヤバタガワミナミリョクドウ,,,東京都豊島区西池袋4-5-5,,35.72675,139.69954,,,,,,,,,,,,
131164,348,東京都,豊島区,西池袋第二公園,ニシイケブクロダイニコウエン,,,東京都豊島区西池袋4-40-18,,35.72708,139.69638,,,,,,,,,,,,
131164,349,東京都,豊島区,谷端川第二親水公園,ヤバタガワダイニシンスイコウエン,,,東京都豊島区西池袋5-22-11,,35.73084,139.69968,,,,,,,,,,,,
131164,350,東京都,豊島区,池袋一丁目第二公園,イケブクロイッチョウメダイニコウエン,,,東京都豊島区池袋1-8-11,,35.73622,139.71175,,,,,,,,,,,,
131164,351,東京都,豊島区,池袋ふれあい公園,イケブクロフレアイコウエン,,,東京都豊島区池袋2-74-1,,35.73627,139.71048,,,,,,,,,,,,
131164,352,東京都,豊島区,池袋三丁目公園,イケブクロサンチョウメコウエン,,,東京都豊島区池袋3-22-13,,35.73488,139.70387,,,,,,,,,,,,
131164,353,東京都,豊島区,御嶽北公園,ミタケキタコウエン,,,東京都豊島区池袋3-44-20,,35.73748,139.70613,,,,,,,,,,,,
131164,354,東京都,豊島区,池袋第二公園,イケブクロダイニコウエン,,,東京都豊島区池袋3-29-4,,35.7357,139.70578,,,,,,,,,,,,
131164,355,東京都,豊島区,谷端川親水公園,ヤバタガワシンスイコウエン,,,東京都豊島区池袋3-2-5,,35.73333,139.70055,,,,,,,,,,,,
131164,356,東京都,豊島区,池袋公園,イケブクロコウエン,,,東京都豊島区池袋4-22-9,,35.73798,139.70863,,,,,,,,,,,,
131164,357,東京都,豊島区,池袋本町公園,イケブクロホンチョウコウエン,,,東京都豊島区池袋本町1-27-1,,35.73978,139.71364,,,,,,,,,,,,
131164,358,東京都,豊島区,谷端川北緑道,ヤバタガワキタリョクドウ,,,東京都豊島区池袋本町3-33-7,,35.745,139.71027,,,,,,,,,,,,
131164,359,東京都,豊島区,池袋本町電車の見える公園,イケブクロホンチョウデンシャノミエルコウエン,,,東京都豊島区池袋本町4-41,,35.74463,139.71581,,,,,,,,,,,,
131164,360,東京都,豊島区,雑司が谷一丁目公園,ゾウシガヤイッチョウメコウエン,,,東京都豊島区雑司が谷1-36-3,,35.72062,139.7215,,,,,,,,,,,,
131164,361,東京都,豊島区,雑司が谷公園,ゾウシガヤコウエン,,,東京都豊島区雑司が谷2-11-8,,35.71864,139.71642,,,,,,,,,,,,
131164,362,東京都,豊島区,雑司が谷みみずく公園,ゾウシガヤミミズクコウエン,,,東京都豊島区雑司が谷3-15-20,,35.72192,139.71371,,,,,,,,,,,,
131164,363,東京都,豊島区,高田第二公園,タカダダイニコウエン,,,東京都豊島区高田1-2-10,,35.71309,139.7209,,,,,,,,,,,,
131164,364,東京都,豊島区,山吹の里公園,ヤマブキノサトコウエン,,,東京都豊島区高田1-10-5,,35.71413,139.71806,,,,,,,,,,,,
131164,365,東京都,豊島区,高田公園,タカダコウエン,,,東京都豊島区高田1-28-3,,35.71536,139.71506,,,,,,,,,,,,
131164,366,東京都,豊島区,高田第三公園,タカダダイサンコウエン,,,東京都豊島区高田3-18-7,,35.71515,139.70723,,,,,,,,,,,,
131164,367,東京都,豊島区,高田中央三丁目公園,タカダチュウオウサンチョウメコウエン,,,東京都豊島区高田3-38-6,,35.71617,139.71097,,,,,,,,,,,,
131164,368,東京都,豊島区,目白三丁目公園,メジロサンチョウメコウエン,,,東京都豊島区目白3-15-17,,35.72311,139.70627,,,,,,,,,,,,
131164,369,東京都,豊島区,椎名町公園,シイナマチコウエン,,,東京都豊島区南長崎1-20-1,,35.72582,139.69331,,,,,,,,,,,,
131164,370,東京都,豊島区,南長崎花咲公園,ミナミナガサキハナサキコウエン,,,東京都豊島区南長崎3-9-22,,35.7243,139.68665,,,,,,,,,,,,
131164,371,東京都,豊島区,南長崎公園,ミナミナガサキコウエン,,,東京都豊島区南長崎3-37-2,,35.72683,139.68835,,,,,,,,,,,,
131164,372,東京都,豊島区,南長崎三丁目第二公園,ミナミナガサキサンチョウメダイニコウエン,,,東京都豊島区南長崎3-40-13,,35.72711,139.68703,,,,,,,,,,,,
131164,373,東京都,豊島区,南長崎はらっぱ公園,ミナミナガサキハラッパコウエン,,,東京都豊島区南長崎6-1-20,,35.72842,139.67993,,,,,,,,,,,,
131164,374,東京都,豊島区,長崎公園,ナガサキコウエン,,,東京都豊島区長崎3-25-15,,35.73097,139.68803,,,,,,,,,,,,
131164,375,東京都,豊島区,長五さくら公園,チョウゴサクラコウエン,,,東京都豊島区長崎5-28-5,,35.73376,139.68375,,,,,,,,,,,,
131164,376,東京都,豊島区,千早フラワー公園,チハヤフラワーコウエン,,,東京都豊島区千早1-8-1,,35.73128,139.6935,,,,,,,,,,,,
131164,377,東京都,豊島区,千早第二公園,チハヤダイニコウエン,,,東京都豊島区千早1-23-18,,35.73226,139.69672,,,,,,,,,,,,
131164,378,東京都,豊島区,千早公園,チハヤコウエン,,,東京都豊島区千早2-31-10,,35.73489,139.69057,,,,,,,,,,,,
131164,379,東京都,豊島区,千早緑地公園,チハヤリョクチコウエン,,,東京都豊島区千早2-34-2,,35.73446,139.68881,,,,,,,,,,,,
131164,380,東京都,豊島区,千早二丁目公園,チハヤニチョウメコウエン,,,東京都豊島区千早2-35-15,,35.73513,139.68858,,,,,,,,,,,,
131164,381,東京都,豊島区,小鳥がさえずる公園,コトリガサエズルコウエン,,,東京都豊島区千早3-14-19,,35.73314,139.68637,,,,,,,,,,,,
131164,382,東京都,豊島区,千早四丁目なかよし公園,チハヤヨンチョウメナカヨシコウエン,,,東京都豊島区千早4-10-14,,35.73785,139.68356,,,,,,,,,,,,
131164,383,東京都,豊島区,千早四丁目公園,チハヤヨンチョウメコウエン,,,東京都豊島区千早4-31-13,,35.73857,139.68506,,,,,,,,,,,,
131164,384,東京都,豊島区,千川親水公園,センカワシンスイコウエン,,,東京都豊島区要町3-17-5,,35.73743,139.68663,,,,,,,,,,,,
131164,385,東京都,豊島区,ふるさと千川ひろば,フルサトセンカワヒロバ,,,東京都豊島区要町3-54-16,,35.7407,139.68918,,,,,,,,,,,,
131164,386,東京都,豊島区,千川彫刻公園,センカワチョウコクコウエン,,,東京都豊島区千川1-24-2,,35.73841,139.69113,,,,,,,,,,,,
131164,387,東京都,豊島区,南長崎中央公園,ミナミナガサキチュウオウコウエン,,,東京都豊島区南長崎4-13-5,,35.72449,139.68369,,,,,,,,,,,,
131164,388,東京都,豊島区,門と蔵のある広場,モントクラノアルヒロバ,,,東京都豊島区駒込3-12-8,,35.73767,139.74234,,,,,,,,,,,,
131164,389,東京都,豊島区,池本だんだん公園,イケホンダンダンコウエン,,,東京都豊島区池袋本町2-37-1,,35.74348,139.71011,,,,,,,,,,,,
131164,390,東京都,豊島区,としまみどりの防災公園,トシマミドリノボウサイコウエン,,,東京都豊島区東池袋4-42,,35.72778,139.72185,,,,,,,,,,,,
131164,391,東京都,豊島区,としまキッズパーク,トシマキッズパーク,,,東京都豊島区東池袋4-42,,35.72778,139.72185,,,,,,,,,,,,
131164,392,東京都,豊島区,池袋の森,イケブクロノモリ,,,東京都豊島区池袋1-7-10,,35.73531,139.71199,,,,,,,,,,,,
131164,393,東京都,豊島区,目白の森,メジロノモリ,,,東京都豊島区目白4-11-21,,35.72329,139.69879,,,,,,,,,,,,
131164,394,東京都,豊島区,駒込二丁目児童遊園,コマゴメニチョウメジドウユウエン,,,東京都豊島区駒込2-10-8,,35.73833,139.74734,,,,,,,,,,,,
131164,395,東京都,豊島区,そめいよしの児童遊園,ソメイヨシノジドウユウエン,,,東京都豊島区駒込6-1-6,,35.73793,139.74159,,,,,,,,,,,,
131164,396,東京都,豊島区,駒込六丁目児童遊園,コマゴメロクチョウメジドウユウエン,,,東京都豊島区駒込6-25-2,,35.74031,139.74333,,,,,,,,,,,,
131164,397,東京都,豊島区,駒込七丁目第２児童遊園,コマゴメナナチョウメダイ2ジドウユウエン,,,東京都豊島区駒込7-7-4,,35.74137,139.73889,,,,,,,,,,,,
131164,398,東京都,豊島区,駒込七丁目児童遊園,コマゴメナナチョウメジドウユウエン,,,東京都豊島区駒込7-14-3,,35.74045,139.7401,,,,,,,,,,,,
131164,399,東京都,豊島区,巣鴨一丁目児童遊園,スガモイッチョウメジドウユウエン,,,東京都豊島区巣鴨1-2-8,,35.7319,139.7417,,,,,,,,,,,,
131164,400,東京都,豊島区,巣鴨四丁目折戸児童遊園,スガモヨンチョウメオリトジドウユウエン,,,東京都豊島区巣鴨4-12-10,,35.73777,139.73015,,,,,,,,,,,,
131164,401,東京都,豊島区,巣鴨四丁目児童遊園,スガモヨンチョウメジドウユウエン,,,東京都豊島区巣鴨4-22-11,,35.73672,139.73434,,,,,,,,,,,,
131164,402,東京都,豊島区,巣鴨四丁目第３児童遊園,スガモヨンチョウメダイ3ジドウユウエン,,,東京都豊島区巣鴨4-22-17,,35.73672,139.73434,,,,,,,,,,,,
131164,403,東京都,豊島区,巣鴨四丁目第２児童遊園,スガモヨンチョウメダイ2ジドウユウエン,,,東京都豊島区巣鴨4-34-12,,35.73904,139.73083,,,,,,,,,,,,
131164,404,東京都,豊島区,巣鴨五丁目児童遊園,スガモゴチョウメジドウユウエン,,,東京都豊島区巣鴨5-35-18,,35.73964,139.73521,,,,,,,,,,,,
131164,405,東京都,豊島区,西巣鴨四丁目児童遊園,ニシスガモヨンチョウメジドウユウエン,,,東京都豊島区西巣鴨4-18-2,,35.74408,139.73001,,,,,,,,,,,,
131164,406,東京都,豊島区,南大塚一丁目児童遊園,ミナミオオツカイッチョウメジドウユウエン,,,東京都豊島区南大塚1-12-11,,35.72747,139.73392,,,,,,,,,,,,
131164,407,東京都,豊島区,南大塚二丁目ポケット児童遊園,ミナミオオツカニチョウメポケットジドウユウエン,,,東京都豊島区南大塚2-18-9,,35.72702,139.73294,,,,,,,,,,,,
131164,408,東京都,豊島区,南大塚二丁目児童遊園,ミナミオオツカニチョウメジドウユウエン,,,東京都豊島区南大塚2-36-3,,35.72909,139.72986,,,,,,,,,,,,
131164,409,東京都,豊島区,上池袋一丁目児童遊園,カミイケブクロイッチョウメジドウユウエン,,,東京都豊島区上池袋1-14-9,,35.7358,139.72014,,,,,,,,,,,,
131164,410,東京都,豊島区,上池袋一丁目ゆったり広場児童遊園,カミイケブクロイッチョウメユッタリヒロバジドウユウエン,,,東京都豊島区上池袋1-29-11,,35.73671,139.72215,,,,,,,,,,,,
131164,411,東京都,豊島区,上池袋二丁目児童遊園,カミイケブクロニチョウメジドウユウエン,,,東京都豊島区上池袋2-23-10,,35.73631,139.71727,,,,,,,,,,,,
131164,412,東京都,豊島区,上池袋三丁目第３児童遊園,カミイケブクロサンチョウメダイ3ジドウユウエン,,,東京都豊島区上池袋3-13-12,,35.73996,139.71698,,,,,,,,,,,,
131164,413,東京都,豊島区,上池袋三丁目第２児童遊園,カミイケブクロサンチョウメダイ2ジドウユウエン,,,東京都豊島区上池袋3-27-5,,35.73911,139.71904,,,,,,,,,,,,
131164,414,東京都,豊島区,上池袋四丁目児童遊園,カミイケブクロヨンチョウメジドウユウエン,,,東京都豊島区上池袋4-7-2,,35.73982,139.72258,,,,,,,,,,,,
131164,415,東京都,豊島区,上池袋四丁目第２児童遊園,カミイケブクロヨンチョウメダイ2ジドウユウエン,,,東京都豊島区上池袋4-39-6,,35.74292,139.71912,,,,,,,,,,,,
131164,416,東京都,豊島区,東池袋二丁目あじさい児童遊園,ヒガシイケブクロニチョウメアジサイジドウユウエン,,,東京都豊島区東池袋2-35-14,,35.73289,139.72249,,,,,,,,,,,,
131164,417,東京都,豊島区,東池袋二丁目第２児童遊園,ヒガシイケブクロニチョウメダイ2ジドウユウエン,,,東京都豊島区東池袋2-60-7,,35.73359,139.7177,,,,,,,,,,,,
131164,418,東京都,豊島区,東池袋五丁目第２児童遊園,ヒガシイケブクロゴチョウメダイ2ジドウユウエン,,,東京都豊島区東池袋5-21-7,,35.72585,139.72365,,,,,,,,,,,,
131164,419,東京都,豊島区,東池袋五丁目児童遊園,ヒガシイケブクロゴチョウメジドウユウエン,,,東京都豊島区東池袋5-41-14,,35.72729,139.72504,,,,,,,,,,,,
131164,420,東京都,豊島区,雑司が谷中央児童遊園,ゾウシガヤチュウオウジドウユウエン,,,東京都豊島区南池袋4-1-3,,35.72077,139.71753,,,,,,,,,,,,
131164,421,東京都,豊島区,池袋一丁目児童遊園,イケブクロイッチョウメジドウユウエン,,,東京都豊島区池袋1-13-13,,35.7371,139.71364,,,,,,,,,,,,
131164,422,東京都,豊島区,池袋本町一丁目児童遊園,イケブクロホンチョウイッチョウメジドウユウエン,,,東京都豊島区池袋本町1-6-8,,35.73747,139.71396,,,,,,,,,,,,
131164,423,東京都,豊島区,池袋本町二丁目児童遊園,イケブクロホンチョウニチョウメジドウユウエン,,,東京都豊島区池袋本町2-39-7,,35.74425,139.70959,,,,,,,,,,,,
131164,424,東京都,豊島区,池袋本町三丁目チビッ子児童遊園,イケブクロホンチョウサンチョウメチビッコジドウユウエン,,,東京都豊島区池袋本町3-7-15,,35.74332,139.71333,,,,,,,,,,,,
131164,425,東京都,豊島区,池袋本町三丁目第２児童遊園,イケブクロホンチョウサンチョウメダイ2ジドウユウエン,,,東京都豊島区池袋本町3-9-3,,35.7436,139.71271,,,,,,,,,,,,
131164,426,東京都,豊島区,池袋本町三丁目児童遊園,イケブクロホンチョウサンチョウメジドウユウエン,,,東京都豊島区池袋本町3-13-7,,35.74306,139.71118,,,,,,,,,,,,
131164,427,東京都,豊島区,池袋本町四丁目児童遊園,イケブクロホンチョウヨンチョウメジドウユウエン,,,東京都豊島区池袋本町4-22-12,,35.74269,139.71559,,,,,,,,,,,,
131164,428,東京都,豊島区,雑司が谷二丁目四つ家児童遊園,ゾウシガヤニチョウメヨツヤジドウユウエン,,,東京都豊島区雑司が谷2-1-6,,35.71742,139.71736,,,,,,,,,,,,
131164,429,東京都,豊島区,高田一丁目児童遊園,タカダイッチョウメジドウユウエン,,,東京都豊島区高田1-23-33,,35.71547,139.71724,,,,,,,,,,,,
131164,430,東京都,豊島区,高田二丁目中央児童遊園,タカダニチョウメチュウオウジドウユウエン,,,東京都豊島区高田2-6-2,,35.71527,139.71254,,,,,,,,,,,,
131164,431,東京都,豊島区,目白二丁目第２児童遊園,メジロニチョウメダイ2ジドウユウエン,,,東京都豊島区目白2-5-10,,35.721,139.71214,,,,,,,,,,,,
131164,432,東京都,豊島区,目白二丁目児童遊園,メジロニチョウメジドウユウエン,,,東京都豊島区目白2-15-7,,35.7217,139.71068,,,,,,,,,,,,
131164,433,東京都,豊島区,目白四丁目児童遊園,メジロヨンチョウメジドウユウエン,,,東京都豊島区目白4-11-15,,35.72329,139.69879,,,,,,,,,,,,
131164,434,東京都,豊島区,目白四丁目旭出児童遊園,メジロヨンチョウメアサヒデジドウユウエン,,,東京都豊島区目白4-19-11,,35.72477,139.70222,,,,,,,,,,,,
131164,435,東京都,豊島区,目白五丁目児童遊園,メジロゴチョウメジドウユウエン,,,東京都豊島区目白5-15-17,,35.72365,139.6973,,,,,,,,,,,,
131164,436,東京都,豊島区,南長崎二丁目児童遊園,ミナミナガサキニチョウメジドウユウエン,,,東京都豊島区南長崎2-2-21,,35.72316,139.68942,,,,,,,,,,,,
131164,437,東京都,豊島区,南長崎三丁目児童遊園,ミナミナガサキサンチョウメジドウユウエン,,,東京都豊島区南長崎3-4-15,,35.7237,139.68774,,,,,,,,,,,,
131164,438,東京都,豊島区,南長崎六丁目児童遊園,ミナミナガサキロクチョウメジドウユウエン,,,東京都豊島区南長崎6-35-17,,35.73183,139.67888,,,,,,,,,,,,
131164,439,東京都,豊島区,長崎二丁目第２児童遊園,ナガサキニチョウメダイ2ジドウユウエン,,,東京都豊島区長崎2-8-1,,35.72783,139.69135,,,,,,,,,,,,
131164,440,東京都,豊島区,長崎二丁目中央児童遊園,ナガサキニチョウメチュウオウジドウユウエン,,,東京都豊島区長崎2-25-11,,35.7296,139.69162,,,,,,,,,,,,
131164,441,東京都,豊島区,長崎二丁目児童遊園,ナガサキニチョウメジドウユウエン,,,東京都豊島区長崎2-27-18,,35.72959,139.69295,,,,,,,,,,,,
131164,442,東京都,豊島区,長崎四丁目うめの木児童遊園,ナガサキヨンチョウメウメノキジドウユウエン,,,東京都豊島区長崎4-3-8,,35.72902,139.68559,,,,,,,,,,,,
131164,443,東京都,豊島区,長崎四丁目児童遊園,ナガサキヨンチョウメジドウユウエン,,,東京都豊島区長崎4-44-3,,35.7318,139.68681,,,,,,,,,,,,
131164,444,東京都,豊島区,長崎六丁目さつき児童遊園,ナガサキロクチョウメサツキジドウユウエン,,,東京都豊島区長崎6-4-8,,35.73362,139.67929,,,,,,,,,,,,
131164,445,東京都,豊島区,長崎六丁目児童遊園,ナガサキロクチョウメジドウユウエン,,,東京都豊島区長崎6-39-1,,35.73723,139.68137,,,,,,,,,,,,
131164,446,東京都,豊島区,千早三丁目児童遊園,チハヤサンチョウメジドウユウエン,,,東京都豊島区千早3-26-10,,35.73436,139.68626,,,,,,,,,,,,
131164,447,東京都,豊島区,要町一丁目児童遊園,カナメチョウイッチョウメジドウユウエン,,,東京都豊島区要町1-25-3,,35.73496,139.69545,,,,,,,,,,,,
131164,448,東京都,豊島区,要町三丁目児童遊園,カナメチョウサンチョウメジドウユウエン,,,東京都豊島区要町3-7-9,,35.73709,139.68773,,,,,,,,,,,,
131164,449,東京都,豊島区,千川児童遊園,センカワジドウユウエン,,,東京都豊島区要町3-19-2,,35.73863,139.687,,,,,,,,,,,,
131164,450,東京都,豊島区,高松一丁目児童遊園,タカマツイッチョウメジドウユウエン,,,東京都豊島区高松1-6-5,,35.73521,139.69807,,,,,,,,,,,,
131164,451,東京都,豊島区,高松二丁目児童遊園,タカマツニチョウメジドウユウエン,,,東京都豊島区高松2-33-11,,35.73767,139.69937,,,,,,,,,,,,
131164,452,東京都,豊島区,高松三丁目児童遊園,タカマツサンチョウメジドウユウエン,,,東京都豊島区高松3-5-6,,35.7412,139.69795,,,,,,,,,,,,
131164,453,東京都,豊島区,千川二丁目第２児童遊園,センカワニチョウメダイ2ジドウユウエン,,,東京都豊島区千川2-5-15,,35.7404,139.69203,,,,,,,,,,,,
131164,454,東京都,豊島区,千川二丁目中央児童遊園,センカワニチョウメチュウオウジドウユウエン,,,東京都豊島区千川2-11-17,,35.74136,139.69287,,,,,,,,,,,,
131164,455,東京都,豊島区,千川二丁目児童遊園,センカワニチョウメジドウユウエン,,,東京都豊島区千川2-33-4,,35.74155,139.6904,,,,,,,,,,,,
131164,456,東京都,豊島区,染井の杜広場仮児童遊園,ソメイノモリヒロバカリジドウユウエン,,,東京都豊島区駒込4-3,,35.73547,139.74277,,,,,,,,,,,,
131164,457,東京都,豊島区,御嶽神社境内仮児童遊園,ミタケジンジャケイダイカリジドウユウエン,,,東京都豊島区池袋3-51-2,,35.73651,139.70645,,,,,,,,,,,,
131164,458,東京都,豊島区,目白二丁目仮児童遊園,メジロニチョウメカリジドウユウエン,,,東京都豊島区目白2-29先,,35.7236,139.70816,,,,,,,,,,,,
131164,459,東京都,豊島区,目白四丁目仮児童遊園,メジロヨンチョウメカリジドウユウエン,,,東京都豊島区目白4-30先,,35.7263,139.69852,,,,,,,,,,,,
131164,460,東京都,豊島区,南長崎五丁目稲荷神社境内仮児童遊園,ミナミナガサキゴチョウメイナリジンジャケイダイカリジドウユウエン,,,東京都豊島区南長崎5-12-7,,35.7278,139.68382,,,,,,,,,,,,
131164,461,東京都,豊島区,要町一丁目広場仮児童遊園,カナメチョウイッチョウメヒロバカリジドウユウエン,,,東京都豊島区要町1-42-7,,35.73672,139.69843,,,,,,,,,,,,
131164,462,東京都,豊島区,富士浅間神社境内仮児童遊園,フジアサマジンジャケイダイカリジドウユウエン,,,東京都豊島区高松2-9-3,,35.73787,139.6954,,,,,,,,,,,,
