都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_通称,POIコード,住所,方書,緯度,経度,電話番号,内線番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,バリアフリー情報,URL,備考
131105,261,東京都,目黒区,自由が丘公園,ジユウガオカコウエン,,1003a,東京都目黒区自由が丘2-8-18,,35.610302,139.66716,,,1.00E+12,目黒区,,,,,,,,
131105,262,東京都,目黒区,中根公園,ナカネコウエン,,1003a,東京都目黒区中根2-6-33,,35.613476,139.677124,,,1.00E+12,目黒区,,,,,,,,
131105,263,東京都,目黒区,中根ねむの木公園,ナカネネムノキコウエン,,1003a,東京都目黒区中根2-17-21,,35.614693,139.673752,,,1.00E+12,目黒区,,,,,,,,
131105,264,東京都,目黒区,めぐろ区民キャンパス公園,メグロクミンキャンパスコウエン,,1003a,東京都目黒区八雲1-1-12,,35.620903,139.674133,,,1.00E+12,目黒区,,,,,,,,
131105,265,東京都,目黒区,宮前公園,ミヤマエコウエン,,1003a,東京都目黒区八雲3-19-12,,35.61692,139.665024,,,1.00E+12,目黒区,,,,,,,,
131105,266,東京都,目黒区,八雲三丁目緑地,ヤクモミチョウメリョクチ,,1003a,東京都目黒区八雲3-26-18,,35.614479,139.663681,,,1.00E+12,目黒区,,,,,,,,
131105,267,東京都,目黒区,衾町公園,フスママチコウエン,,1003a,東京都目黒区八雲5-7-2,,35.623447,139.668488,,,1.00E+12,目黒区,,,,,,,,
131105,268,東京都,目黒区,やくも街かど公園,ヤクモマチカドコウエン,,1003a,東京都目黒区八雲5-15-1,,35.622082,139.665771,,,1.00E+12,目黒区,,,,,,,,
131105,269,東京都,目黒区,東根公園,ヒガシネコウエン,,1003a,東京都目黒区東が丘1-23-10,,35.62862,139.666687,,,1.00E+12,目黒区,,,,,,,,
131105,270,東京都,目黒区,芳窪街かど公園,ヨシクボマチカドコウエン,,1003a,東京都目黒区東が丘1-31-23,,35.62999,139.666092,,,1.00E+12,目黒区,,,,,,,,
131105,271,東京都,目黒区,林試の森公園,リンシノモリコウエン,,1003a,東京都目黒区下目黒5-37,,35.6261,139.704905,,,1.00E+12,目黒区,,,,,,,,
131105,272,東京都,目黒区,駒沢オリンピック公園,コマザワオリンピックコウエン,,1003a,東京都目黒区東が丘2,,35.628086,139.664591,,,1.00E+12,目黒区,,,,,,,,
131105,273,東京都,目黒区,駒場児童遊園,コマバジドウユウエン,,1003a,東京都目黒区駒場1-26-5,,35.65711724,139.6857594,,,1.00E+12,目黒区,,,,,,,,
131105,274,東京都,目黒区,日向児童遊園,ヒナタジドウユウエン,,1003a,東京都目黒区青葉台1-6-47,,35.6473532,139.6987044,,,1.00E+12,目黒区,,,,,,,,
131105,275,東京都,目黒区,大坂上児童遊園,オオサカウエジドウユウエン,,1003a,東京都目黒区青葉台4-7-29,,35.65408493,139.6912604,,,1.00E+12,目黒区,,,,,,,,
131105,276,東京都,目黒区,小川児童遊園,オガワジドウユウエン,,1003a,東京都目黒区東山1-21-3,,35.64663809,139.6933146,,,1.00E+12,目黒区,,,,,,,,
131105,277,東京都,目黒区,東山中児童遊園,ヒガシヤマナカジドウユウエン,,1003a,東京都目黒区東山2-10-14,,35.64767562,139.6903909,,,1.00E+12,目黒区,,,,,,,,
131105,278,東京都,目黒区,東山児童遊園,ヒガシヤマジドウユウエン,,1003a,東京都目黒区東山3-13-16,,35.64986453,139.6854576,,,1.00E+12,目黒区,,,,,,,,
131105,279,東京都,目黒区,氷川台児童遊園,ヒカワダイジドウユウエン,,1003a,東京都目黒区大橋2-15-9,,35.65312771,139.6885121,,,1.00E+12,目黒区,,,,,,,,
131105,280,東京都,目黒区,宮下児童遊園,ミヤシタジドウユウエン,,1003a,東京都目黒区大橋2-18-32,,35.65249368,139.6867506,,,1.00E+12,目黒区,,,,,,,,
131105,281,東京都,目黒区,目黒銀座児童遊園,メグロギンザジドウユウエン,,1003a,東京都目黒区上目黒2-14-9,,35.64283398,139.6977245,,,1.00E+12,目黒区,,,,,,,,
131105,282,東京都,目黒区,烏森児童遊園,カスモリジドウユウエン,,1003a,東京都目黒区上目黒3-21-28,,35.6454548,139.69298,,,1.00E+12,目黒区,,,,,,,,
131105,283,東京都,目黒区,上四児童遊園,カミヨンジドウユウエン,,1003a,東京都目黒区上目黒4-1-37,,35.64235099,139.6910062,,,1.00E+12,目黒区,,,,,,,,
131105,284,東京都,目黒区,中目黒一丁目児童遊園,ナカメグロイチチョウメジドウユウエン,,1003a,東京都目黒区中目黒1-1-10,,35.64558456,139.7034589,,,1.00E+12,目黒区,,,,,,,,
131105,285,東京都,目黒区,別所坂児童遊園,ベッショサカジドウユウエン,,1003a,東京都目黒区中目黒2-1-15,,35.64333857,139.7039911,,,1.00E+12,目黒区,,,,,,,,
131105,286,東京都,目黒区,三田西児童遊園,ミタニシジドウユウエン,,1003a,東京都目黒区三田2-4-1,,35.6413276,139.711233,,,1.00E+12,目黒区,,,,,,,,
131105,287,東京都,目黒区,茶屋坂児童遊園,チャヤサカジドウユウエン,,1003a,東京都目黒区三田2-6-25,,35.6409056,139.7097612,,,1.00E+12,目黒区,,,,,,,,
131105,288,東京都,目黒区,目黒東児童遊園,メグロアズマジドウユウエン,,1003a,東京都目黒区目黒1-9-15,,35.63593365,139.7113281,,,1.00E+12,目黒区,,,,,,,,
131105,289,東京都,目黒区,下二児童遊園,シモニジドウユウエン,,1003a,東京都目黒区下目黒2-6-1,,35.63083098,139.7125101,,,1.00E+12,目黒区,,,,,,,,
131105,290,東京都,目黒区,不動前児童遊園,フドウマエジドウユウエン,,1003a,東京都目黒区下目黒3-7-9,,35.62875138,139.7112212,,,1.00E+12,目黒区,,,,,,,,
131105,291,東京都,目黒区,下五児童遊園,シモゴジドウユウエン,,1003a,東京都目黒区下目黒5-33-6,,35.62598464,139.7029381,,,1.00E+12,目黒区,,,,,,,,
131105,292,東京都,目黒区,下六児童遊園,シモロクジドウユウエン,,1003a,東京都目黒区下目黒6-16-3,,35.62902846,139.6983602,,,1.00E+12,目黒区,,,,,,,,
131105,293,東京都,目黒区,油面住区ｾﾝﾀ-児童遊園,アブラメンジュウクセンタ-ジドウユウエン,,1003a,東京都目黒区中町1-6-20,,35.63093503,139.6998948,,,1.00E+12,目黒区,,,,,,,,
131105,294,東京都,目黒区,五本木児童遊園,ゴホンギジドウユウエン,,1003a,東京都目黒区五本木1-9-1,,35.63936693,139.6915247,,,1.00E+12,目黒区,,,,,,,,
131105,295,東京都,目黒区,上目黒住区ｾﾝﾀ-児童遊園,カミメグロジュウクセンタ-ジドウユウエン,,1003a,東京都目黒区祐天寺2-6-18,,35.63733895,139.6933335,,,1.00E+12,目黒区,,,,,,,,
131105,296,東京都,目黒区,中央町一丁目児童遊園,チュウオウチョウイチチョウメジドウユウエン,,1003a,東京都目黒区中央町1-14-6,,35.62866283,139.6916343,,,1.00E+12,目黒区,,,,,,,,
131105,297,東京都,目黒区,唐ヶ崎児童遊園,カラガサキジドウユウエン,,1003a,東京都目黒区中央町2-24-1,,35.63077828,139.6915959,,,1.00E+12,目黒区,,,,,,,,
131105,298,東京都,目黒区,五本木東児童遊園,ゴホンギアズマジドウユウエン,,1003a,東京都目黒区中央町2-30-9,,35.63216002,139.6887274,,,1.00E+12,目黒区,,,,,,,,
131105,299,東京都,目黒区,清水東児童遊園,シミズアズマジドウユウエン,,1003a,東京都目黒区目黒本町1-11-11,,35.62638039,139.6957633,,,1.00E+12,目黒区,,,,,,,,
131105,300,東京都,目黒区,清水町児童遊園,シミズチョウジドウユウエン,,1003a,東京都目黒区目黒本町2-3-16,,35.62533029,139.6937835,,,1.00E+12,目黒区,,,,,,,,
131105,301,東京都,目黒区,月光町児童遊園,ゲッコウマチジドウユウエン,,1003a,東京都目黒区目黒本町4-3-5,,35.62337968,139.6975767,,,1.00E+12,目黒区,,,,,,,,
131105,302,東京都,目黒区,東町南児童遊園,アズマチョウミナミジドウユウエン,,1003a,東京都目黒区目黒本町5-7-18,,35.61702248,139.6985131,,,1.00E+12,目黒区,,,,,,,,
131105,303,東京都,目黒区,東原児童遊園,アズマハラジドウユウエン,,1003a,東京都目黒区目黒本町5-22-20,,35.61939931,139.6988054,,,1.00E+12,目黒区,,,,,,,,
131105,304,東京都,目黒区,向原町児童遊園,ムカイバラチョウジドウユウエン,,1003a,東京都目黒区目黒本町6-3-22,,35.62111307,139.6971622,,,1.00E+12,目黒区,,,,,,,,
131105,305,東京都,目黒区,向原おもだか児童遊園,ムカイハラオモダカジドウユウエン,,1003a,東京都目黒区目黒本町6-17-10,,35.61816247,139.6949754,,,1.00E+12,目黒区,,,,,,,,
131105,306,東京都,目黒区,原町児童遊園,ハラマチジドウユウエン,,1003a,東京都目黒区原町2-2-15,,35.6163,139.6920514,,,1.00E+12,目黒区,,,,,,,,
131105,307,東京都,目黒区,洗足二丁目児童遊園,センゾクニチョウメジドウユウエン,,1003a,東京都目黒区洗足2-28-16,,35.60900851,139.6951883,,,1.00E+12,目黒区,,,,,,,,
131105,308,東京都,目黒区,碑文谷五丁目児童遊園,ヒモンヤゴチョウメジドウユウエン,,1003a,東京都目黒区碑文谷5-23-13,,35.62405613,139.6802062,,,1.00E+12,目黒区,,,,,,,,
131105,309,東京都,目黒区,鷹番児童遊園,タカバンジドウユウエン,,1003a,東京都目黒区鷹番2-9-6,,35.62891091,139.6884687,,,1.00E+12,目黒区,,,,,,,,
131105,310,東京都,目黒区,三谷児童遊園,サンヤジドウユウエン,,1003a,東京都目黒区鷹番3-19-3,,35.62980535,139.6834772,,,1.00E+12,目黒区,,,,,,,,
131105,311,東京都,目黒区,桜森児童遊園,サクラモリジドウユウエン,,1003a,東京都目黒区平町1-16-15,,35.61634315,139.6786908,,,1.00E+12,目黒区,,,,,,,,
131105,312,東京都,目黒区,平町児童遊園,タイラマチジドウユウエン,,1003a,東京都目黒区平町2-18-5,,35.6132545,139.6822202,,,1.00E+12,目黒区,,,,,,,,
131105,313,東京都,目黒区,大岡山児童遊園,オオオカヤマジドウユウエン,,1003a,東京都目黒区大岡山1-17-8,,35.61050116,139.6835786,,,1.00E+12,目黒区,,,,,,,,
131105,314,東京都,目黒区,緑が丘児童遊園,ミドリガオカジドウユウエン,,1003a,東京都目黒区緑が丘1-13-8,,35.60920252,139.6777626,,,1.00E+12,目黒区,,,,,,,,
131105,315,東京都,目黒区,緑が丘西児童遊園,ミドリガオカニシジドウユウエン,,1003a,東京都目黒区緑が丘2-22-24,,35.6121559,139.6718961,,,1.00E+12,目黒区,,,,,,,,
131105,316,東京都,目黒区,柿の木坂西児童遊園,カキノキサカニシジドウユウエン,,1003a,東京都目黒区柿の木坂1-22-13,,35.62280413,139.6757388,,,1.00E+12,目黒区,,,,,,,,
131105,317,東京都,目黒区,柿の木坂児童遊園,カキノキザカジドウユウエン,,1003a,東京都目黒区柿の木坂2-29-1,,35.62571404,139.6733879,,,1.00E+12,目黒区,,,,,,,,
131105,318,東京都,目黒区,曽根児童遊園,ソネジドウユウエン,,1003a,東京都目黒区柿の木坂3-6-9,,35.6283563,139.6729461,,,1.00E+12,目黒区,,,,,,,,
131105,319,東京都,目黒区,第二曽根児童遊園,ダイニソネジドウユウエン,,1003a,東京都目黒区柿の木坂3-9-24,,35.62767002,139.6728035,,,1.00E+12,目黒区,,,,,,,,
131105,320,東京都,目黒区,八雲児童遊園,ヤクモジドウユウエン,,1003a,東京都目黒区八雲1-2-11,,35.61944859,139.6740845,,,1.00E+12,目黒区,,,,,,,,
131105,321,東京都,目黒区,宮前児童遊園,ミヤマエジドウユウエン,,1003a,東京都目黒区八雲3-14-17,,35.61643884,139.6663172,,,1.00E+12,目黒区,,,,,,,,
131105,322,東京都,目黒区,オーパス夢ひろば,オーパスユメヒロバ,,1003a,東京都目黒区大橋1-9-4,,35.65135939,139.6882184,,,1.00E+12,目黒区,,,,,,,,
131105,323,東京都,目黒区,目黒川船入場,メグロガワフナイリバ,,1003a,東京都目黒区中目黒1-11-18,,35.64167567,139.7018468,,,1.00E+12,目黒区,,,,,,,,
131105,324,東京都,目黒区,ふれあい橋,フレアイバシ,,1003a,東京都目黒区目黒1-25先～同2-4先,,35.636544,139.708505,,,1.00E+12,目黒区,,,,,,,,
131105,325,東京都,目黒区,不動ふれあい広場,フドウフレアイヒロバ,,1003a,東京都目黒区下目黒5-37-17,,35.62637303,139.7077576,,,1.00E+12,目黒区,,,,,,,,
131105,326,東京都,目黒区,羅漢寺川ふれあい広場,ラカンジガワフレアイヒロバ,,1003a,東京都目黒区下目黒6-8-28,,35.62626948,139.7009656,,,1.00E+12,目黒区,,,,,,,,
131105,327,東京都,目黒区,西小山ニコニコ広場,ニシコヤマニコニコヒロバ,,1003a,東京都目黒区原町1-17-6,,35.61691205,139.6960103,,,1.00E+12,目黒区,,,,,,,,
131105,328,東京都,目黒区,洗足駅前ふれあい広場,センゾクエキマエフレアイヒロバ,,1003a,東京都目黒区洗足2-6-8,,35.61063858,139.6945891,,,1.00E+12,目黒区,,,,,,,,
131105,329,東京都,目黒区,子の神ふれあい広場,ネノカミフレアイヒロバ,,1003a,東京都目黒区南1-8-15,,35.61538456,139.6891295,,,1.00E+12,目黒区,,,,,,,,
131105,330,東京都,目黒区,都立大学駅高架下広場,トリツダイガクエキコウカシタヒロバ,,1003a,東京都目黒区中根1-5先,,35.61673,139.675439,,,1.00E+12,目黒区,,,,,,,,
131105,331,東京都,目黒区,めぐろ区民キャンパス広場,メグロクミンキャンパスヒロバ,,1003a,東京都目黒区八雲1-1-12,,35.62090326,139.6741405,,,1.00E+12,目黒区,,,,,,,,
131105,332,東京都,目黒区,深沢区民農園,フカザワクミンノウエン,,1003a,東京都目黒区東京都世田谷区深沢4-8-1,,35.62184314,139.6578796,,,1.00E+12,目黒区,,,,,,,,
131105,333,東京都,目黒区,深沢第二区民農園,フカザワダイニクミンノウエン,,1003a,東京都目黒区東京都世田谷区深沢4-１,,35.618963,139.659359,,,1.00E+12,目黒区,,,,,,,,
131105,334,東京都,目黒区,駒場一丁目防災緑地,コマバハジメチョウメボウサイリョクチ,,1003a,東京都目黒区駒場1-14-12,,35.65691501,139.687024,,,1.00E+12,目黒区,,,,,,,,
131105,335,東京都,目黒区,上一防災ひろば,カミイチボウサイヒロバ,,1003a,東京都目黒区上目黒1-17-4,,35.64571648,139.6982556,,,1.00E+12,目黒区,,,,,,,,
131105,336,東京都,目黒区,合流点遊び場,ゴウリュウテンアソビジョウ,,1003a,東京都目黒区上目黒1-26先,,35.643793,139.700402,,,1.00E+12,目黒区,,,,,,,,
131105,337,東京都,目黒区,上目黒四丁目防災ひろば,カミメグロヨンチョウメボウサイヒロバ,,1003a,東京都目黒区上目黒4-17-25,,35.64033768,139.6908464,,,1.00E+12,目黒区,,,,,,,,
131105,338,東京都,目黒区,目黒不動防災ひろば,メグロフドウボウサイヒロバ,,1003a,東京都目黒区下目黒3-10-22,,35.6271094,139.7100684,,,1.00E+12,目黒区,,,,,,,,
131105,339,東京都,目黒区,ポケットオアシス清水,ポケットオアシスキヨミズ,,1003a,東京都目黒区目黒本町1-6-1,,35.62607347,139.6983512,,,1.00E+12,目黒区,,,,,,,,
131105,340,東京都,目黒区,碑文谷一丁目遊び場,ヒモンヤイチチョウメアソビジョウ,,1003a,東京都目黒区碑文谷1-17,,35.62052,139.690827,,,1.00E+12,目黒区,,,,,,,,
131105,341,東京都,目黒区,碑文谷八幡宮児童遊び場,ヒモンヤハチマングウジドウアソビジョウ,,1003a,東京都目黒区碑文谷3-7,,35.617486,139.686125,,,1.00E+12,目黒区,,,,,,,,
131105,342,東京都,目黒区,熊野神社児童遊び場,クマノジンジャジドウアソビジョウ,,1003a,東京都目黒区自由が丘1-24,,35.609907,139.668623,,,1.00E+12,目黒区,,,,,,,,
131105,343,東京都,目黒区,目黒川緑道,メグロガワリョクドウ,,1003a,東京都目黒区大橋2-23先～同2-24先,,35.651667,139.685005,,,1.00E+12,目黒区,,,,,,,,
131105,344,東京都,目黒区,蛇崩川緑道1,ヘビホウガワリョクドウ1,,1003a,東京都目黒区上目黒1-23先～同1-24先,,35.64438,139.69969,,,1.00E+12,目黒区,,,,,,,,
131105,345,東京都,目黒区,蛇崩川緑道2,ヘビホウガワリョクドウ2,,1003a,東京都目黒区上目黒2-1先～同3-4先,,35.643565,139.698846,,,1.00E+12,目黒区,,,,,,,,
131105,346,東京都,目黒区,蛇崩川緑道3,ヘビホウガワリョクドウ3,,1003a,東京都目黒区上目黒2-46先～同3-32先,,35.641975,139.695809,,,1.00E+12,目黒区,,,,,,,,
131105,347,東京都,目黒区,蛇崩川緑道4,ヘビホウガワリョクドウ4,,1003a,東京都目黒区上目黒2-46先～同5-28先,,35.641975,139.695809,,,1.00E+12,目黒区,,,,,,,,
131105,348,東京都,目黒区,蛇崩川支流緑道,ヘビホウガワシリュウリョクドウ,,1003a,東京都目黒区上目黒4-23先～同4-31先,,35.642315,139.69056,,,1.00E+12,目黒区,,,,,,,,
131105,349,東京都,目黒区,谷戸前川緑道,ヤトマエガワリョクドウ,,1003a,東京都目黒区目黒3-17先～同4-1先,,35.633396,139.703669,,,1.00E+12,目黒区,,,,,,,,
131105,350,東京都,目黒区,羅漢寺川緑道,ラカンジガワリョクドウ,,1003a,東京都目黒区目黒本町1-7先～同1-8先,,35.625642,139.698319,,,1.00E+12,目黒区,,,,,,,,
131105,351,東京都,目黒区,立会川緑道,タチアイガワリョクドウ,,1003a,東京都目黒区原町1-2先～碑文谷1-28先,,35.617251,139.696958,,,1.00E+12,目黒区,,,,,,,,
131105,352,東京都,目黒区,呑川本流緑道,ノミガワホンリュウリョクドウ,,1003a,東京都目黒区緑が丘3-3先～八雲3-31先,,35.605657,139.679943,,,1.00E+12,目黒区,,,,,,,,
131105,353,東京都,目黒区,呑川柿の木坂支流緑道,ノミガワカキノキザカシリュウリョクドウ,,1003a,東京都目黒区中根1-3先～東が丘1-35先,,35.617676,139.675548,,,1.00E+12,目黒区,,,,,,,,
131105,354,東京都,目黒区,呑川駒沢支流緑道,ノミガワコマザワシリュウリョクドウ,,1003a,東京都目黒区八雲2-25先～同5-14先,,35.616861,139.66951,,,1.00E+12,目黒区,,,,,,,,
131105,355,東京都,目黒区,九品仏川緑道,クホンブツガワリョクドウ,,1003a,東京都目黒区緑が丘3-3先～自由が丘1-5先,,35.605657,139.679943,,,1.00E+12,目黒区,,,,,,,,
131105,356,東京都,目黒区,ひがしやま幼稚園,ヒガシヤマヨウチエン,,1501a,東京都目黒区東山3-24-2,,35.648048,139.685593,03-3791-4615,,1.00E+12,目黒区,,,,,,,,
131105,357,東京都,目黒区,みどりがおかこども園,ミドリガオカコドモエン,,1501a,東京都目黒区緑が丘 2-7-20,,35.60942,139.674428,03-3718-6622,,1.00E+12,目黒区,,,,,,,,
131105,358,東京都,目黒区,げっこうはらこども園,ゲッコウハラコドモエン,,1501a,東京都目黒区目黒本町 4-15-3,,35.62251,139.694586,03-3716-3024,,1.00E+12,目黒区,,,,,,,,
131105,359,東京都,目黒区,八雲小学校,ヤクモショウガッコウ,,1503a,東京都目黒区八雲 2-5-1,,35.618062,139.671255,03-3718-6306,,1.00E+12,目黒区,,,,,,,,
131105,360,東京都,目黒区,菅刈小学校,スゲカリショウガッコウ,,1503a,東京都目黒区青葉台 3-3-26,,35.651673,139.692158,03-3461-2569,,1.00E+12,目黒区,,,,,,,,
131105,361,東京都,目黒区,下目黒小学校,シモメグロショウガッコウ,,1503a,東京都目黒区目黒 2-7-9,,35.634203,139.709154,03-3491-0332,,1.00E+12,目黒区,,,,,,,,
131105,362,東京都,目黒区,碑小学校,イシブミショウガッコウ,,1503a,東京都目黒区碑文谷 1-18-2,,35.619603,139.690579,03-3714-1594,,1.00E+12,目黒区,,,,,,,,
131105,363,東京都,目黒区,中目黒小学校,ナカメグロショウガッコウ,,1503a,東京都目黒区中目黒 3-13-32,,35.640194,139.699171,03-3711-7628,,1.00E+12,目黒区,,,,,,,,
131105,364,東京都,目黒区,油面小学校,アブラメンショウガッコウ,,1503a,東京都目黒区中町 1-5-4,,35.632395,139.698299,03-3719-1694,,1.00E+12,目黒区,,,,,,,,
131105,365,東京都,目黒区,大岡山小学校,オオオカヤマショウガッコウ,,1503a,東京都目黒区平町 2-3-1,,35.615482,139.683004,03-3718-5306,,1.00E+12,目黒区,,,,,,,,
131105,366,東京都,目黒区,烏森小学校,カラスモリショウガッコウ,,1503a,東京都目黒区上目黒 3-37-27,,35.644365,139.692883,03-3719-1794,,1.00E+12,目黒区,,,,,,,,
131105,367,東京都,目黒区,向原小学校,ムカイハラショウガッコウ,,1503a,東京都目黒区目黒本町 6-7-15,,35.618716,139.695783,03-3714-1795,,1.00E+12,目黒区,,,,,,,,
131105,368,東京都,目黒区,五本木小学校,ゴホンギショウガッコウ,,1503a,東京都目黒区五本木 2-24-3,,35.634466,139.687889,03-3711-8494,,1.00E+12,目黒区,,,,,,,,
131105,369,東京都,目黒区,鷹番小学校,タカバンショウガッコウ,,1503a,東京都目黒区中央町 1-20-26,,35.627761,139.690222,03-3714-2594,,1.00E+12,目黒区,,,,,,,,
131105,370,東京都,目黒区,田道小学校,デンドウショウガッコウ,,1503a,東京都目黒区目黒 1-15-28,,35.637594,139.709168,03-3711-8594,,1.00E+12,目黒区,,,,,,,,
131105,371,東京都,目黒区,月光原小学校,ゲッコウハラショウガッコウ,,1503a,東京都目黒区目黒本町 4-15-3,,35.62251,139.694586,03-3714-2694,,1.00E+12,目黒区,,,,,,,,
131105,372,東京都,目黒区,駒場小学校,コマバショウガッコウ,,1503a,東京都目黒区駒場 3-11-13,,35.65986,139.681936,03-3467-4461,,1.00E+12,目黒区,,,,,,,,
131105,373,東京都,目黒区,緑ヶ丘小学校,ミドリガオカショウガッコウ,,1503a,東京都目黒区緑が丘 2-13-1,,35.610299,139.673449,03-3718-5406,,1.00E+12,目黒区,,,,,,,,
131105,374,東京都,目黒区,原町小学校,ハラマチショウガッコウ,,1503a,東京都目黒区原町 2-18-12,,35.615752,139.690492,03-3714-2794,,1.00E+12,目黒区,,,,,,,,
131105,375,東京都,目黒区,不動小学校,フドウショウガッコウ,,1503a,東京都目黒区下目黒 6-11-35,,35.627081,139.699099,03-3714-3594,,1.00E+12,目黒区,,,,,,,,
131105,376,東京都,目黒区,上目黒小学校,カミメグロショウガッコウ,,1503a,東京都目黒区五本木 1-12-13,,35.638735,139.690425,03-3719-2594,,1.00E+12,目黒区,,,,,,,,
131105,377,東京都,目黒区,東根小学校,ヒガシネショウガッコウ,,1503a,東京都目黒区東が丘 1-20-1,,35.627158,139.668027,03-3424-4511,,1.00E+12,目黒区,,,,,,,,
131105,378,東京都,目黒区,中根小学校,ナカネショウガッコウ,,1503a,東京都目黒区緑が丘 1-1-1,,35.61241,139.678527,03-3718-4506,,1.00E+12,目黒区,,,,,,,,
131105,379,東京都,目黒区,宮前小学校,ミヤマエショウガッコウ,,1503a,東京都目黒区八雲 3-13-21,,35.615365,139.66688,03-3718-5506,,1.00E+12,目黒区,,,,,,,,
131105,380,東京都,目黒区,東山小学校,ヒガシヤマショウガッコウ,,1503a,東京都目黒区東山 2-24-25,,35.64692,139.685758,03-3719-2694,,1.00E+12,目黒区,,,,,,,,
131105,381,東京都,目黒区,第一中学校,ダイイチチュウガッコウ,,1504a,東京都目黒区大橋 2-11-1,,35.654667,139.686633,03-3466-6158,,1.00E+12,目黒区,,,,,,,,
131105,382,東京都,目黒区,第七中学校,ダイナナチュウガッコウ,,1504a,東京都目黒区碑文谷 1-1-33,,35.622923,139.691764,03-3714-3794,,1.00E+12,目黒区,,,,,,,,
131105,383,東京都,目黒区,第八中学校,ダイハチチュウガッコウ,,1504a,東京都目黒区碑文谷 4-19-25,,35.619685,139.682495,03-3714-4594,,1.00E+12,目黒区,,,,,,,,
131105,384,東京都,目黒区,第九中学校,ダイクチュウガッコウ,,1504a,東京都目黒区洗足 1-29-26,,35.613508,139.69455,03-3714-4694,,1.00E+12,目黒区,,,,,,,,
131105,385,東京都,目黒区,第十中学校,ダイジュウチュウガッコウ,,1504a,東京都目黒区八雲 5-2-1,,35.62432,139.668677,03-3718-6406,,1.00E+12,目黒区,,,,,,,,
131105,386,東京都,目黒区,第十一中学校,ダイジュウイチチュウガッコウ,,1504a,東京都目黒区緑が丘 1-8-1,,35.609469,139.679024,03-3718-6506,,1.00E+12,目黒区,,,,,,,,
131105,387,東京都,目黒区,東山中学校,ヒガシヤマチュウガッコウ,,1504a,東京都目黒区東山 1-24-31,,35.646476,139.690227,03-3711-8794,,1.00E+12,目黒区,,,,,,,,
131105,388,東京都,目黒区,目黒中央中学校,メグロチュウオウチュウガッコウ,,1504a,東京都目黒区中町 2‐37‐38,,35.634678,139.693647,03-3711-8394,,1.00E+12,目黒区,,,,,,,,
131105,389,東京都,目黒区,大鳥中学校,オオトリチュウガッコウ,,1504a,東京都目黒区下目黒 3-23-18,,35.631092,139.707612,03-3714-3694,,1.00E+12,目黒区,,,,,,,,
131105,390,東京都,目黒区,八ヶ岳林間学園,ヤツガタケリンカンガクエン,,1511a,山梨県北杜市高根町清里 3545,,35.934211,138.442816,0551-48-2031,,1.00E+12,目黒区,,,,,,,,
131105,391,東京都,目黒区,興津自然学園,オキツシゼンガクエン,,1511a,千葉県勝浦市興津 143,,35.13696,140.254779,0470-76-3111,,1.00E+12,目黒区,,,,,,,,
131105,392,東京都,目黒区,めぐろ学校サポートセンター,メグロガッコウサポートセンター,,1514a,東京都目黒区中目黒 3-6-10,,35.639384,139.702725,03-3715-1531,,1.00E+12,目黒区,,,,,,,,
131105,393,東京都,目黒区,東が丘在宅ケア多機能センター,ヒガシガオカザイタクケアタキノウセンター,,1409a,東京都目黒区東が丘 1-6-4,ひがしがおかホーム内,35.626356,139.670513,03-5481-2197,,1.00E+12,目黒区,,,,,,,,
131105,394,東京都,目黒区,目黒区発達障害支援拠点　ぽると,メグロクハッタツショウガイシエンキョテン　ポルト,,1499a,東京都目黒区東山 2-24-30,東山小学校内,35.646695,139.685956,03-6412-7151,,1.00E+12,目黒区,,,,,,,,
131105,395,東京都,目黒区,中町二丁目自転車集積所,ナカマチニチョウメジテンシャシュウセキジョ,,1399a,東京都目黒区中町2-46-12,,35.63309383,139.6910347,03-3711-7433,,1.00E+12,目黒区,,,,,,,,
