全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考,利用可能日時特記事項,バリアフリー情報,アクセス方法,駐車場_有無,駐車場情報,料金_要否,料金(基本),料金(詳細),利用条件_有無,利用条件_詳細,託児所_有無,託児所_詳細,画像_詳細,最終確認日,大区分,小区分,担当課
131083.0,131083000073.0,江東区,潮見地区集会所,シオミチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区潮見1-18-9,東京都,江東区,潮見1丁目,18-9,,35.657591,139.813291,,,(03)3647-4962,,,,,1350052.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 JR京葉線潮見駅徒歩6分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000074.0,江東区,千石地区集会所,センゴクチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区千石1-13-13,東京都,江東区,千石1丁目,13-13,,35.679689,139.811514,,,(03)3647-4962,,,,,1350015.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ半蔵門線／都営新宿線住吉駅徒歩18分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000075.0,江東区,千田地区集会所,センダチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区千田21-15,東京都,江東区,千田,21-15,,35.6812,139.81661,,,(03)3647-4962,,,,,1350013.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ半蔵門線／都営新宿線住吉駅徒歩12分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000076.0,江東区,扇橋地区集会所,オオギバシチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区扇橋3-7-3,東京都,江東区,扇橋3丁目,7-3,,35.682558,139.820235,,,(03)3647-4962,,,,,1350011.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ半蔵門線／都営新宿線住吉駅徒歩14分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000077.0,江東区,住吉地区集会所,スミヨシチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区住吉1-8-12,東京都,江東区,住吉1丁目,8-12,,35.687457,139.811711,,,(03)3647-4962,,,,,1350002.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ半蔵門線／都営新宿線住吉駅徒歩6分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000078.0,江東区,毛利地区集会所,モウリチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区毛利1-12-7,東京都,江東区,毛利1丁目,12-7,,35.69137,139.814994,,,(03)3647-4962,,,,,1350001.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ半蔵門線／都営新宿線住吉駅徒歩5分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000079.0,江東区,東陽南地区集会所,トウヨウミナミチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区東陽1-16-3,東京都,江東区,東陽1丁目,16-3,,35.66732,139.80975,,,(03)3647-4962,,,,,1350016.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ東西線木場駅徒歩5分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000080.0,江東区,東陽東地区集会所,トウヨウヒガシチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区東陽4-11-1,東京都,江東区,東陽4丁目,11-1,,35.67239,139.818843,,,(03)3647-4962,,,,,1350016.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ東西線東陽町駅徒歩6分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000081.0,江東区,亀戸西地区集会所,カメイドニシチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区亀戸3-41-8,東京都,江東区,亀戸3丁目,41-8,,35.704849,139.822964,,,(03)3647-4962,,,,,1360071.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 JR総武線／東武亀戸線亀戸駅徒歩12分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000082.0,江東区,亀戸北地区集会所,カメイドキタチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区亀戸4-21-18,東京都,江東区,亀戸4丁目,21-18,,35.702447,139.826075,,,(03)3647-4962,,,,,1360071.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 JR総武線／東武亀戸線亀戸駅徒歩7分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000083.0,江東区,亀戸南地区集会所,カメイドミナミチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区亀戸7-56-3,東京都,江東区,亀戸7丁目,56-3,,35.696265,139.83516,,,(03)3647-4962,,,,,1360071.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 JR総武線／東武亀戸線亀戸駅徒歩11分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000084.0,江東区,亀戸水神地区集会所,カメイドスイジンチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区亀戸8-27-5,東京都,江東区,亀戸8丁目,27-5,,35.701781,139.833921,,,(03)3647-4962,,,,,1360071.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東武亀戸線亀戸水神駅徒歩3分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000085.0,江東区,亀戸東地区集会所,カメイドヒガシチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区亀戸9-34-1-135,東京都,江東区,亀戸9丁目,34-1-135,,35.699359,139.840646,,,(03)3647-4962,,,,,1360071.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東武亀戸線亀戸水神駅徒歩10分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000086.0,江東区,大島中央地区集会所,オオジマチュウオウチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区大島5-12-14,東京都,江東区,大島5丁目,12-14,,35.688757,139.833344,,,(03)3647-4962,,,,,1360072.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 都営新宿線大島駅徒歩2分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000087.0,江東区,大島地区集会所,オオジマチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区大島7-16-4,東京都,江東区,大島7丁目,16-4,,35.69256,139.838962,,,(03)3647-4962,,,,,1360072.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 都営新宿線大島駅徒歩8分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000088.0,江東区,大島東地区集会所,オオジマヒガシチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区大島7-29-4,東京都,江東区,大島7丁目,29-4,,35.694248,139.842884,,,(03)3647-4962,,,,,1360072.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 都営新宿線東大島駅徒歩8分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000089.0,江東区,北砂中央地区集会所,キタスナチュウオウチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区北砂3-31-4,東京都,江東区,北砂3丁目,31-4,,35.679872,139.828433,,,(03)3647-4962,,,,,1360073.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 都営新宿線西大島駅徒歩15分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000090.0,江東区,北砂地区集会所,キタスナチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区北砂4-20-13,東京都,江東区,北砂4丁目,20-13,,35.67745,139.83223,,,(03)3647-4962,,,,,1360073.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 都営新宿線大島駅徒歩21分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000091.0,江東区,亀高地区集会所,カメタカチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区北砂6-26-7,東京都,江東区,北砂6丁目,26-7,,35.681572,139.838388,,,(03)3647-4962,,,,,1360073.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 都営新宿線大島駅徒歩16分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000092.0,江東区,東砂北地区集会所,ヒガシスナキタチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区東砂3-17-17,東京都,江東区,東砂3丁目,17-17,,35.68143,139.84216,,,(03)3647-4962,,,,,1360074.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 都営新宿線東大島駅徒歩16分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000093.0,江東区,南砂北地区集会所,ミナミスナキタチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区南砂1-4-24,東京都,江東区,南砂1丁目,4-24,,35.679722,139.821087,,,(03)3647-4962,,,,,1360076.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ東西線東陽町駅徒歩19分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000094.0,江東区,東砂南地区集会所,ヒガシスナミナミチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区東砂6-19-9,東京都,江東区,東砂6丁目,19-9,,35.674504,139.841341,,,(03)3647-4962,,,,,1360074.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ東西線南砂町駅徒歩19分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000095.0,江東区,東砂西地区集会所,ヒガシスナニシチクシュウカイジョ,,江東区地区集会所,1309a,,,131083.0,,東京都江東区東砂7-5-1,東京都,江東区,東砂7丁目,5-1,,35.670618,139.839835,,,(03)3647-4962,,,,,1360074.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ東西線南砂町駅徒歩14分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000096.0,江東区,南砂西地区集会所,ミナミスナニシチク集会所,,江東区地区集会所,1309a,,,131083.0,,東京都江東区南砂4-3-22,東京都,江東区,南砂4丁目,3-22,,35.674162,139.827373,,,(03)3647-4962,,,,,1360076.0,,,月火水木金土日,09:00:00,21:30:00,年末年始及びその他の休みは各申込先にお問い合わせください,,,,,,,,,,,,,,,,,,,https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html,,,アクセス方法 東京メトロ東西線南砂町駅徒歩12分;料金（詳細） Webページ参照（https://www.city.koto.lg.jp/101010/kurashi/komyunitei/chiiki/shukai/7685.html）,,,,,,,,,,,,,,,地域振興,地区集会所,地域振興課
131083.0,131083000097.0,江東区,白河出張所,シラカワシュッチョウジョ,,,1304a,,,131083.0,,東京都江東区白河1-3-28深川江戸資料館内,東京都,江東区,白河1丁目,3-28 深川江戸資料館内,,35.68095,139.800612,,,(03)3642-4456,,,,,1350021.0,,,月火水木金,08:30:00,17:00:00,閉庁日は土日、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,有,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,,,アクセス方法 都営大江戸線清澄白河駅徒歩４分／メトロ半蔵門線清澄白河駅徒歩３分 都バス清澄庭園前（門３３）徒歩３分／清澄白河駅前（秋２６）徒歩３分;料金（基本） 0,,,,,,,,,,,,,,,区役所ほか,出張所,区民課
131083.0,131083000098.0,江東区,富岡出張所,トミオカシュッチョウジョ,,,1304a,,,131083.0,,東京都江東区富岡1-16-12,東京都,江東区,富岡1丁目,16-12,,35.671785,139.798591,,,(03)3642-8306,,,,,1350047.0,,,月火水木金,08:30:00,17:00:00,閉庁日は土日、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,有,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,,,アクセス方法 都営大江戸線門前仲町駅徒歩５分／メトロ東西線門前仲町駅徒歩２分 都バス不動尊前（東２０、東２２、都０７）徒歩１分／門前仲町（門１９甲・乙、海０１）徒歩７分／門前仲町（門２１、門３３）徒歩６分;料金（基本） 0,,,,,,,,,,,,,,,区役所ほか,出張所,区民課
131083.0,131083000099.0,江東区,小松橋出張所,コマツバシシュッチョウジョ,,,1304a,,,131083.0,,東京都江東区扇橋2-1-5,東京都,江東区,扇橋2丁目,1-5,,35.682694,139.814281,,,(03)5606-5581,,,,,1350011.0,,,月火水木金,08:30:00,17:00:00,閉庁日は土日、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,有,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,,,アクセス方法 都バス扇橋２丁目（東２２、錦２２）徒歩３分、（秋２６）徒歩１分 ;料金（基本） 0,,,,,,,,,,,,,,,区役所ほか,出張所,区民課
131083.0,131083000100.0,江東区,亀戸出張所,カメイドシュッチョウジョ,,,1304a,,,131083.0,,東京都江東区亀戸2-19-1カメリアプラザ1階,東京都,江東区,亀戸2丁目,19-1 カメリアプラザ1階,,35.697633,139.824556,,,(03)3683-3734,,,,,1360071.0,,,月火水木金,08:30:00,17:00:00,閉庁日は土日、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,,,アクセス方法 ＪＲ総武線亀戸駅徒歩２分 都バス亀戸駅前（亀２１、亀２３、亀２４、亀２６、亀２９、門３３、上２６、錦１１、里２２、両２８、草２４）徒歩１～２分／亀戸駅通り（錦２５、錦２７）徒歩４分、（都０７、錦１８）徒歩５分;料金（基本） 0,,,,,,,,,,,,,,,区役所ほか,出張所,区民課
131083.0,131083000101.0,江東区,大島出張所,オオジマシュッチョウジョ,,,1304a,,,131083.0,,東京都江東区大島4-5-1総合区民センター2階,東京都,江東区,大島4丁目,5-1 総合区民センター2階,,35.689145,139.826996,,,(03)3637-2451,,,,,1360072.0,,,月火水木金,08:30:00,17:00:00,閉庁日は土日、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,有,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,,,アクセス方法 都営新宿線西大島駅徒歩１分 都バス西大島駅前（錦１８、錦２８、亀２３、亀２４、亀２９、両２８、都０７、草２４）徒歩１分;料金（基本） 0,,,,,,,,,,,,,,,区役所ほか,出張所,区民課
131083.0,131083000102.0,江東区,砂町出張所,スナマチシュッチョウジョ,,,1304a,,,131083.0,,東京都江東区北砂4-7-3,東京都,江東区,北砂4丁目,7-3,,35.677468,139.828457,,,(03)3644-2181,,,,,1360073.0,,,月火水木金,08:30:00,17:00:00,閉庁日は土日、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,有,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,,,アクセス方法 都バス境川（秋２６、両２８、亀２９、都０７、錦１８）徒歩3分;料金（基本） 0,,,,,,,,,,,,,,,区役所ほか,出張所,区民課
131083.0,131083000103.0,江東区,南砂出張所,ミナミスナシュッチョウジョ,,,1304a,,,131083.0,,東京都江東区南砂6-8-3,東京都,江東区,南砂6丁目,8-3,,35.671228,139.834852,,,(03)3640-5355,,,,,1360076.0,,,月火水木金,08:30:00,17:00:00,閉庁日は土日、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,有,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/jumin/shutcho/7122.html,,,アクセス方法 メトロ東西線南砂町駅徒歩５分 都バス南砂六丁目（亀２１）徒歩１分、南砂三丁目みどり団地前（亀２３、陽２０）徒歩４分;料金（基本） 0,,,,,,,,,,,,,,,区役所ほか,出張所,区民課
131083.0,131083000104.0,江東区,富岡区民館,トミオカクミンカン,,,1309a,,,131083.0,,東京都江東区富岡1-16-12,東京都,江東区,富岡1丁目,16-12,,35.671785,139.798591,,,(03)3642-8306,,,,,1350047.0,,,火水木金土日,09:00:00,21:30:00,休館日は月曜日(月曜日が、祝日の場合は翌日も休館）、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/documents/1001tomiokaphoto.pdf,本サイト上の画像の無断使用・転載、二次利用を禁止します。,アクセス方法 都営大江戸線門前仲町駅徒歩５分／メトロ東西線門前仲町駅徒歩２分 都バス不動尊前（東２０、東２２、都０７）徒歩１分／門前仲町（門１９甲・乙、海０１）徒歩７分／門前仲町（門２１、門３３）徒歩６分;料金（詳細） 2025-03-31までの利用は550～3150,,,,,,,,,,,,,,,区役所ほか,区民館,区民課
131083.0,131083000105.0,江東区,枝川区民館,エダガワクミンカン,,,1309a,,,131083.0,,東京都江東区枝川3-6-16,東京都,江東区,枝川3丁目,6-16,,35.658523,139.810294,,,(03)3647-6852,,,,,1350051.0,,,火水木金土日,09:00:00,21:30:00,休館日は月曜日(月曜日が、祝日の場合は翌日も休館）、祝日、年末年始（12月29日～1月3日）,,,,,有,,,,,,,有,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/documents/1001edagawaphoto.pdf,本サイト上の画像の無断使用・転載、二次利用を禁止します。,アクセス方法 都バス八枝橋（錦１３乙）徒歩３分／枝川２丁目（業１０、陽１２－１・２・３、錦１３甲）徒歩５分;料金（詳細） 2025-03-31までの利用は800～3550,,,,,,,,,,,,,,,区役所ほか,区民館,区民課
131083.0,131083000106.0,江東区,小松橋区民館,コマツバシクミンカン,,,1309a,,,131083.0,,東京都江東区扇橋2-1-5,東京都,江東区,扇橋2丁目,1-5,,35.682694,139.814281,,,(03)5606-5581,,,,,1350011.0,,,火水木金土日,09:00:00,21:30:00,休館日は月曜日(月曜日が、祝日の場合は翌日も休館）、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/documents/1001komatsubasyiphoto.pdf,本サイト上の画像の無断使用・転載、二次利用を禁止します。,アクセス方法 都バス扇橋２丁目（東２２、錦２２）徒歩３分、（秋２６）徒歩１分 ;料金（詳細） 2025-03-31までの利用は1100～5800,,,,,,,,,,,,,,,区役所ほか,区民館,区民課
131083.0,131083000107.0,江東区,東陽区民館,トウヨウクミンカン,,,1309a,,,131083.0,,東京都江東区東陽3-1-2,東京都,江東区,東陽3丁目,1-2,,35.668629,139.808576,,,(03)3645-8651,,,,,1350016.0,,,火水木金土日,09:00:00,21:30:00,休館日は月曜日(月曜日が、祝日の場合は翌日も休館）、祝日、年末年始（12月29日～1月3日）,,,,,有,,,,,,,,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/documents/1001toyophoto.pdf,本サイト上の画像の無断使用・転載、二次利用を禁止します。,アクセス方法 メトロ東西線木場駅徒歩3分 都バス東陽三丁目（門２１、東２２、都０７、木１１甲）徒歩３分;料金（詳細） 2025-03-31までの利用は1000～5050,,,,,,,,,,,,,,,区役所ほか,区民館,区民課
131083.0,131083000108.0,江東区,砂町区民館,スナマチクミンカン,,,1309a,,,131083.0,,東京都江東区北砂4-7-3,東京都,江東区,北砂4丁目,7-3,,35.677468,139.828457,,,(03)3644-2181,,,,,1360073.0,,,火水木金土日,09:00:00,21:30:00,休館日は月曜日(月曜日が、祝日の場合は翌日も休館）、祝日、年末年始（12月29日～1月3日）,,可,有,,有,,,,,,,,,,,,,,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/7683.html,https://www.city.koto.lg.jp/060305/kurashi/komyunitei/chiiki/documents/1001sunamachiphoto.pdf,本サイト上の画像の無断使用・転載、二次利用を禁止します。,アクセス方法 都バス境川（秋２６、両２８、亀２９、都０７、錦１８）徒歩3分;料金（詳細） 2025-03-31までの利用は700～5050,,,,,,,,,,,,,,,区役所ほか,区民館,区民課
